loan_id,orig_upb,credit_score,ltv,dti,state,loan_purpose,property_type,vintage
139463283,526000.0,797.0,85,47,CA,P,SF,122024
139463284,221000.0,806.0,80,46,TN,P,PU,122024
139463285,228000.0,806.0,62,44,FL,P,PU,122024
139463286,220000.0,743.0,70,45,NC,P,CO,122024
139463287,150000.0,778.0,97,39,MI,P,SF,122024
139463288,164000.0,807.0,97,50,OH,P,SF,122024
139463289,608000.0,754.0,95,36,CO,P,SF,122024
139463290,694000.0,799.0,75,42,CO,P,PU,122024
139463291,535000.0,725.0,66,49,WA,R,SF,12025
139463292,322000.0,,74,43,WA,P,SF,112024
139463293,365000.0,775.0,85,43,AZ,P,PU,122024
139463294,267000.0,742.0,75,49,GA,P,PU,122024
139463295,220000.0,807.0,80,43,SC,P,SF,122024
139463296,104000.0,755.0,80,49,MI,P,SF,122024
139463297,239000.0,765.0,95,45,OH,P,SF,122024
139463298,135000.0,655.0,27,45,CA,C,SF,12025
139463299,427000.0,789.0,95,35,IL,P,PU,122024
139463300,218000.0,655.0,45,38,NV,C,SF,102024
139463301,803000.0,779.0,73,34,WA,P,SF,102024
139463302,154000.0,690.0,70,31,MD,C,CO,112024
139463303,393000.0,797.0,86,25,NC,R,PU,112024
139463304,440000.0,762.0,73,33,FL,P,PU,112024
139463305,476000.0,805.0,75,44,FL,P,SF,112024
139463306,600000.0,793.0,83,50,MI,P,SF,122024
139463307,292000.0,807.0,80,34,AZ,P,PU,122024
139463308,390000.0,743.0,40,50,FL,P,PU,122024
139463309,228000.0,795.0,66,47,OH,R,SF,92024
139463310,411000.0,703.0,63,20,TX,R,CO,122024
139463311,185000.0,801.0,43,39,IN,R,PU,92024
139463312,392000.0,672.0,89,49,CT,P,SF,122024
139463313,196000.0,795.0,70,47,MA,C,CO,122024
139463314,233000.0,806.0,35,37,NC,R,SF,122024
139463315,132000.0,744.0,80,43,FL,P,CO,122024
139463316,75000.0,785.0,20,49,GA,C,PU,122024
139463317,251000.0,746.0,80,44,FL,P,SF,122024
139463318,562000.0,818.0,80,34,CO,P,PU,122024
139463319,215000.0,647.0,59,41,NJ,C,SF,112024
139463320,324000.0,765.0,90,43,SC,P,SF,122024
139463321,353000.0,734.0,95,42,IN,P,PU,112024
139463322,473000.0,692.0,90,46,MD,R,SF,12025
139463323,258000.0,769.0,75,50,NC,R,PU,102024
139463324,344000.0,678.0,80,33,TX,P,PU,112024
139463325,484000.0,719.0,94,46,NY,P,SF,12025
139463326,162000.0,755.0,90,44,NY,P,SF,122024
139463327,318000.0,805.0,80,33,IA,P,PU,122024
139463328,346000.0,769.0,90,35,MN,P,SF,12025
139463329,300000.0,800.0,80,48,OH,P,SF,122024
139463330,655000.0,768.0,89,31,NY,P,SF,12025
139463331,374000.0,766.0,78,47,CA,P,SF,122024
139463332,247000.0,693.0,95,32,MI,P,CO,12025
139463333,583000.0,812.0,78,37,VA,P,PU,112024
139463334,344000.0,756.0,97,28,SC,P,PU,122024
139463335,436000.0,759.0,90,45,WI,P,PU,122024
139463336,297000.0,802.0,75,48,NY,P,CP,122024
139463337,212000.0,689.0,80,49,IL,P,SF,102024
139463338,189000.0,787.0,90,37,OH,P,SF,112024
139463339,391000.0,730.0,70,47,NV,P,PU,12025
139463340,299000.0,813.0,95,44,CA,P,SF,122024
139463341,72000.0,719.0,40,37,FL,P,MH,102024
139463342,315000.0,686.0,68,50,NC,C,PU,112024
139463343,672000.0,792.0,80,31,WA,P,PU,12025
139463344,388000.0,734.0,97,34,GA,P,PU,122024
139463345,520000.0,817.0,38,49,FL,R,SF,52024
139463346,738000.0,806.0,80,29,TX,P,PU,122024
139463347,55000.0,810.0,32,33,WI,P,CO,122024
139463348,226000.0,744.0,53,31,OH,C,SF,122024
139463349,55000.0,702.0,55,42,VA,C,SF,122024
139463350,360000.0,814.0,40,40,NJ,P,SF,122024
139463351,304000.0,798.0,38,44,NY,C,SF,122024
139463352,205000.0,665.0,95,46,IN,P,SF,12025
139463353,675000.0,801.0,75,19,NJ,P,CO,112024
139463354,160000.0,718.0,95,41,MN,P,SF,12025
139463355,190000.0,818.0,27,35,CA,C,SF,122024
139463356,158000.0,806.0,91,41,KY,P,SF,122024
139463357,420000.0,810.0,75,42,MI,P,CO,122024
139463358,383000.0,773.0,91,38,TN,P,PU,12025
139463359,285000.0,793.0,59,40,ID,P,SF,122024
139463360,154000.0,733.0,81,36,OH,P,SF,122024
139463361,398000.0,797.0,75,41,CA,P,CO,122024
139463362,631000.0,806.0,90,45,MA,P,SF,12025
139463363,447000.0,764.0,94,46,CA,P,SF,122024
139463364,241000.0,732.0,97,38,NC,P,PU,102024
139463365,335000.0,764.0,41,26,WA,P,SF,122024
139463366,344000.0,807.0,60,35,GA,C,SF,12025
139463367,204000.0,725.0,80,28,MN,C,SF,112024
139463368,256000.0,800.0,80,37,IL,P,SF,102024
139463369,315000.0,791.0,80,27,TX,P,PU,122024
139463370,130000.0,749.0,45,48,TX,P,PU,122024
139463371,445000.0,713.0,70,37,TX,C,PU,112024
139463372,442000.0,770.0,95,50,TX,P,PU,122024
139463373,201000.0,782.0,96,48,IL,P,SF,122024
139463374,330000.0,803.0,58,45,NY,P,SF,122024
139463375,110000.0,802.0,53,22,OH,P,CO,12025
139463376,205000.0,734.0,74,23,TX,P,PU,12025
139463377,760000.0,797.0,93,31,ID,P,PU,122024
139463378,34000.0,725.0,75,49,NY,P,SF,112024
139463379,75000.0,745.0,63,41,OH,C,SF,122024
139463380,535000.0,772.0,95,34,AL,P,PU,122024
139463381,170000.0,761.0,97,41,MI,P,SF,122024
139463382,788000.0,787.0,75,41,UT,P,SF,112024
139463383,234000.0,726.0,90,38,TX,P,PU,122024
139463384,309000.0,783.0,95,49,FL,P,PU,122024
139463385,146000.0,702.0,97,48,OH,P,SF,112024
139463386,394000.0,744.0,75,8,NJ,P,CO,112024
139463387,165000.0,784.0,23,49,HI,P,CO,12025
139463388,370000.0,788.0,80,24,NY,P,CP,122024
139463389,560000.0,730.0,80,43,CA,P,SF,122024
139463390,200000.0,717.0,38,43,FL,C,PU,102024
139463391,131000.0,744.0,97,42,OH,P,SF,112024
139463392,224000.0,786.0,80,23,TX,P,PU,112024
139463393,200000.0,778.0,31,23,NC,P,PU,122024
139463394,271000.0,726.0,80,27,GA,P,PU,122024
139463395,325000.0,813.0,66,43,GA,P,SF,122024
139463396,264000.0,767.0,90,42,FL,P,PU,82024
139463397,74000.0,693.0,53,45,NC,C,SF,122024
139463398,380000.0,765.0,95,43,AL,P,SF,122024
139463399,390000.0,763.0,65,41,MN,C,SF,122024
139463400,356000.0,800.0,80,22,CA,P,SF,122024
139463401,355000.0,674.0,96,41,PA,P,PU,122024
139463402,269000.0,787.0,69,24,IN,P,PU,12025
139463403,100000.0,809.0,35,35,FL,P,SF,112024
139463404,636000.0,789.0,80,24,TX,P,SF,122024
139463405,544000.0,762.0,97,29,MD,P,CO,12025
139463406,77000.0,727.0,55,40,NE,C,SF,122024
139463407,204000.0,766.0,80,27,OH,P,SF,12025
139463408,589000.0,776.0,95,28,TX,P,PU,122024
139463409,449000.0,787.0,29,18,MD,P,PU,122024
139463410,390000.0,743.0,91,29,PA,P,SF,122024
139463411,115000.0,804.0,26,29,WI,C,SF,112024
139463412,319000.0,744.0,97,42,VA,P,SF,122024
139463413,53000.0,667.0,90,27,OH,P,SF,112024
139463414,217000.0,787.0,90,31,NE,P,SF,112024
139463415,100000.0,809.0,19,15,AR,P,PU,122024
139463416,90000.0,773.0,80,44,VA,P,PU,122024
139463417,133000.0,680.0,65,32,FL,C,MH,112024
139463418,185000.0,805.0,65,20,TN,P,SF,12025
139463419,370000.0,768.0,84,28,NJ,P,SF,122024
139463420,304000.0,824.0,80,42,MA,P,CO,122024
139463421,83000.0,760.0,63,40,MT,C,SF,112024
139463422,400000.0,795.0,80,24,GA,P,SF,122024
139463423,160000.0,757.0,75,46,WI,P,SF,102024
139463424,36000.0,675.0,12,17,AR,R,SF,122024
139463425,366000.0,769.0,89,37,MN,P,SF,12025
139463426,340000.0,779.0,97,37,OK,P,SF,12025
139463427,618000.0,794.0,95,46,CA,P,SF,122024
139463428,405000.0,745.0,90,45,CA,P,SF,122024
139463429,313000.0,805.0,70,9,TX,P,PU,112024
139463430,214000.0,754.0,95,36,MN,P,CO,122024
139463431,504000.0,800.0,90,43,MI,P,PU,122024
139463432,555000.0,815.0,65,28,PA,P,PU,122024
139463433,184000.0,810.0,56,49,AZ,P,PU,122024
139463434,395000.0,725.0,76,46,FL,P,PU,102024
139463435,765000.0,724.0,75,43,WA,R,SF,12025
139463436,304000.0,723.0,95,48,AZ,P,PU,12025
139463437,292000.0,682.0,65,30,UT,C,SF,122024
139463438,367000.0,795.0,63,34,PA,P,SF,122024
139463439,450000.0,782.0,60,30,GA,C,SF,122024
139463440,165000.0,719.0,97,47,PA,P,SF,112024
139463441,480000.0,746.0,95,47,TX,P,SF,122024
139463442,469000.0,796.0,75,14,WI,P,SF,122024
139463443,599000.0,803.0,89,41,UT,P,PU,122024
139463444,410000.0,809.0,90,49,CA,P,SF,112024
139463445,450000.0,797.0,51,48,SC,P,SF,12025
139463446,135000.0,743.0,35,33,TX,R,SF,122024
139463447,352000.0,763.0,95,48,WA,P,SF,122024
139463448,90000.0,785.0,90,22,IL,P,SF,122024
139463449,105000.0,663.0,97,24,WV,P,SF,102024
139463450,803000.0,752.0,66,45,TX,P,PU,122024
139463451,280000.0,774.0,53,36,UT,C,SF,112024
139463452,344000.0,745.0,80,41,CA,P,PU,122024
139463453,290000.0,790.0,80,22,AL,P,SF,12025
139463454,128000.0,774.0,80,11,IN,P,SF,112024
139463455,185000.0,810.0,40,21,TN,C,SF,112024
139463456,298000.0,801.0,80,36,AL,P,SF,122024
139463457,765000.0,713.0,92,46,NC,P,PU,12025
139463458,214000.0,782.0,95,39,PR,P,SF,122024
139463459,269000.0,674.0,90,47,NC,P,PU,12025
139463460,261000.0,766.0,95,49,IL,P,PU,112024
139463461,286000.0,798.0,65,49,WA,C,SF,122024
139463462,240000.0,790.0,90,33,ME,P,SF,122024
139463463,211000.0,759.0,80,50,LA,P,PU,112024
139463464,352000.0,699.0,95,41,TX,P,SF,122024
139463465,113000.0,783.0,63,47,CA,C,SF,122024
139463466,101000.0,731.0,51,45,IN,R,PU,122024
139463467,210000.0,791.0,70,13,NC,P,SF,122024
139463468,492000.0,786.0,80,44,CA,P,SF,112024
139463469,596000.0,801.0,80,29,NC,P,SF,112024
139463470,338000.0,810.0,80,34,TX,P,PU,12025
139463471,206000.0,777.0,75,47,MD,P,PU,122024
139463472,539000.0,776.0,75,45,MD,P,PU,122024
139463473,260000.0,820.0,50,20,UT,P,PU,122024
139463474,300000.0,813.0,19,34,CA,C,SF,122024
139463475,170000.0,789.0,59,26,IN,R,PU,102024
139463476,450000.0,726.0,74,43,VA,C,SF,112024
139463477,218000.0,712.0,97,31,IL,P,SF,112024
139463478,244000.0,754.0,80,42,NY,P,SF,112024
139463479,365000.0,800.0,97,43,FL,P,PU,122024
139463480,639000.0,807.0,80,50,FL,P,PU,122024
139463481,555000.0,794.0,69,16,AR,P,PU,12025
139463482,697000.0,768.0,95,39,FL,R,SF,92023
139463483,320000.0,780.0,80,16,NY,P,SF,112024
139463484,648000.0,806.0,67,39,MA,C,SF,122024
139463485,637000.0,793.0,85,50,RI,P,CO,122024
139463486,150000.0,714.0,76,36,FL,P,PU,122024
139463487,355000.0,803.0,90,36,SD,R,MH,102024
139463488,280000.0,817.0,85,44,OH,P,PU,12025
139463489,630000.0,798.0,72,39,NC,R,PU,12024
139463490,391000.0,663.0,74,28,CA,P,SF,122024
139463491,80000.0,829.0,97,25,SD,P,SF,122024
139463492,166000.0,797.0,75,21,TN,P,CO,122024
139463493,599000.0,794.0,95,48,FL,P,PU,12025
139463494,251000.0,769.0,85,32,NC,P,SF,112024
139463495,112000.0,747.0,95,28,KS,P,SF,12025
139463496,785000.0,785.0,72,37,PA,P,SF,122024
139463497,582000.0,790.0,80,48,NJ,P,SF,12025
139463498,241000.0,712.0,90,31,NV,P,SF,122024
139463499,554000.0,794.0,80,39,NC,P,PU,122024
139463500,178000.0,776.0,69,48,MS,R,SF,122024
139463501,50000.0,756.0,80,23,OH,P,SF,122024
139463502,70000.0,751.0,28,28,WI,P,SF,122024
139463503,477000.0,715.0,90,38,PA,P,SF,102024
139463504,400000.0,756.0,78,44,TX,P,SF,122024
139463505,525000.0,797.0,75,34,ND,P,PU,122024
139463506,90000.0,799.0,21,30,MN,P,SF,122024
139463507,803000.0,760.0,67,21,FL,P,PU,112024
139463508,258000.0,808.0,80,37,LA,P,SF,12025
139463509,420000.0,699.0,80,27,IN,P,PU,122024
139463510,300000.0,653.0,61,50,UT,R,SF,112024
139463511,769000.0,790.0,53,36,OR,R,PU,122024
139463512,366000.0,784.0,80,40,GA,P,SF,122024
139463513,286000.0,759.0,90,43,LA,P,SF,112024
139463514,404000.0,752.0,80,50,AZ,P,SF,122024
139463515,518000.0,786.0,90,48,FL,P,SF,12025
139463516,174000.0,658.0,47,20,TX,C,PU,122024
139463517,485000.0,768.0,71,29,AZ,P,PU,12025
139463518,130000.0,781.0,55,41,IN,C,PU,122024
139463519,792000.0,797.0,75,41,TX,P,SF,102024
139463520,359000.0,766.0,97,50,FL,P,PU,122024
139463521,133000.0,751.0,96,32,SD,P,SF,112024
139463522,488000.0,753.0,80,45,FL,P,PU,12025
139463523,181000.0,739.0,89,42,NC,P,SF,122024
139463524,80000.0,675.0,20,24,MO,C,PU,12025
139463525,180000.0,737.0,53,19,FL,P,PU,122024
139463526,330000.0,767.0,74,27,NC,R,PU,112024
139463527,234000.0,786.0,80,16,FL,P,PU,122024
139463528,144000.0,754.0,85,42,WI,P,SF,112024
139463529,648000.0,713.0,95,41,TX,P,PU,122024
139463530,440000.0,807.0,80,46,MN,P,SF,122024
139463531,409000.0,718.0,95,43,NY,P,PU,122024
139463532,157000.0,800.0,51,38,OK,R,PU,122024
139463533,275000.0,807.0,42,42,NY,C,SF,122024
139463534,354000.0,756.0,48,43,CO,R,SF,122024
139463535,160000.0,750.0,55,41,GA,C,SF,122024
139463536,375000.0,794.0,95,39,LA,P,SF,122024
139463537,200000.0,732.0,36,38,GA,C,SF,122024
139463538,414000.0,759.0,85,49,NV,P,PU,122024
139463539,308000.0,805.0,97,50,PA,P,SF,122024
139463540,399000.0,803.0,95,35,FL,P,SF,12025
139463541,150000.0,797.0,37,24,FL,P,PU,122024
139463542,452000.0,778.0,80,43,NJ,C,SF,12025
139463543,480000.0,794.0,95,34,OR,P,SF,12025
139463544,514000.0,750.0,72,31,GA,P,PU,122024
139463545,100000.0,801.0,23,47,IL,P,PU,102024
139463546,382000.0,722.0,89,50,IL,R,PU,102024
139463547,356000.0,781.0,80,6,AZ,P,PU,12025
139463548,385000.0,733.0,70,49,NJ,P,SF,122024
139463549,184000.0,758.0,70,41,IL,R,SF,12025
139463550,180000.0,770.0,42,44,WA,C,SF,122024
139463551,168000.0,719.0,80,20,CA,P,SF,122024
139463552,311000.0,734.0,95,46,MN,P,SF,12025
139463553,230000.0,740.0,85,47,FL,P,CO,122024
139463554,165000.0,812.0,36,18,AZ,P,PU,122024
139463555,336000.0,728.0,95,28,TX,P,PU,122024
139463556,150000.0,703.0,34,32,FL,P,PU,112024
139463557,333000.0,798.0,95,41,TX,P,SF,122024
139463558,450000.0,623.0,60,44,DC,C,SF,112024
139463559,704000.0,797.0,80,18,CA,P,CO,122024
139463560,132000.0,727.0,77,36,TX,P,SF,112024
139463561,320000.0,809.0,80,24,PA,P,SF,122024
139463562,803000.0,775.0,94,41,CA,P,SF,112024
139463563,49000.0,774.0,75,37,AL,C,SF,122024
139463564,170000.0,804.0,34,50,WI,P,SF,122024
139463565,186000.0,685.0,60,35,NY,C,PU,122024
139463566,84000.0,799.0,35,48,TX,P,SF,112024
139463567,175000.0,662.0,51,43,KY,C,SF,122024
139463568,300000.0,755.0,40,37,TX,P,PU,122024
139463569,398000.0,806.0,90,31,WI,P,PU,122024
139463570,266000.0,797.0,75,45,IN,P,PU,102024
139463571,85000.0,671.0,32,33,GA,C,SF,12025
139463572,116000.0,656.0,39,41,PA,C,SF,122024
139463573,368000.0,804.0,80,23,NC,P,PU,122024
139463574,799000.0,723.0,95,43,CA,P,SF,112024
139463575,405000.0,794.0,80,21,OR,P,SF,122024
139463576,308000.0,793.0,80,35,NV,P,SF,112024
139463577,243000.0,744.0,97,49,TX,P,PU,12025
139463578,340000.0,755.0,80,49,WA,P,SF,122024
139463579,125000.0,732.0,63,26,OH,C,SF,122024
139463580,101000.0,797.0,75,43,TX,P,PU,122024
139463581,712000.0,798.0,80,42,OR,P,SF,12025
139463582,277000.0,745.0,88,48,TX,P,PU,112024
139463583,105000.0,801.0,75,6,TX,P,PU,12025
139463584,342000.0,797.0,95,47,NJ,P,CO,122024
139463585,382000.0,773.0,61,12,NC,P,PU,12025
139463586,240000.0,769.0,80,31,FL,P,SF,12025
139463587,442000.0,781.0,85,49,CA,P,SF,122024
139463588,250000.0,809.0,39,25,UT,P,SF,122024
139463589,311000.0,624.0,80,44,AZ,P,PU,122024
139463590,313000.0,774.0,82,28,UT,P,CO,122024
139463591,584000.0,797.0,75,27,NY,P,CO,112024
139463592,144000.0,672.0,64,45,AL,C,SF,122024
139463593,722000.0,766.0,95,43,VA,P,PU,122024
139463594,275000.0,725.0,97,41,MN,P,CO,122024
139463595,348000.0,804.0,80,30,PA,P,PU,122024
139463596,482000.0,817.0,75,47,NY,P,SF,122024
139463597,324000.0,762.0,60,45,WI,C,SF,112024
139463598,160000.0,801.0,9,32,VA,C,SF,112024
139463599,408000.0,805.0,80,44,OR,P,SF,122024
139463600,138000.0,740.0,43,45,AZ,C,SF,122024
139463601,277000.0,773.0,95,50,NC,P,SF,12025
139463602,439000.0,812.0,86,36,PA,P,SF,122024
139463603,803000.0,742.0,93,37,FL,P,SF,112024
139463604,735000.0,809.0,70,44,CA,P,CO,122024
139463605,360000.0,790.0,71,50,TX,P,SF,122024
139463606,757000.0,795.0,92,44,NC,P,PU,122024
139463607,190000.0,729.0,55,45,RI,P,CO,122024
139463608,248000.0,756.0,80,44,VA,P,PU,122024
139463609,320000.0,720.0,85,40,LA,R,SF,122024
139463610,523000.0,720.0,90,44,TX,P,PU,112024
139463611,848000.0,799.0,80,37,MA,P,SF,102024
139463612,184000.0,797.0,80,45,MN,P,CO,112024
139463613,413000.0,777.0,95,45,UT,P,PU,12025
139463614,280000.0,796.0,80,38,SD,P,SF,12025
139463615,512000.0,772.0,80,36,AZ,P,PU,122024
139463616,520000.0,806.0,80,21,MI,P,CO,12025
139463617,792000.0,775.0,89,43,AZ,P,PU,112024
139463618,504000.0,707.0,95,41,FL,P,SF,122024
139463619,362000.0,798.0,71,39,TX,C,PU,122024
139463620,236000.0,725.0,80,41,FL,P,SF,122024
139463621,101000.0,799.0,26,45,TX,C,SF,122024
139463622,717000.0,781.0,95,16,SC,P,PU,122024
139463623,221000.0,812.0,69,22,CA,P,MH,122024
139463624,90000.0,724.0,40,40,OK,C,PU,122024
139463625,428000.0,740.0,90,29,TX,P,PU,122024
139463626,424000.0,725.0,80,50,AR,P,SF,122024
139463627,74000.0,810.0,21,45,CO,C,SF,122024
139463628,107000.0,651.0,54,43,KS,C,SF,122024
139463629,346000.0,701.0,62,43,KY,C,SF,112024
139463630,290000.0,791.0,86,50,CO,P,SF,122024
139463631,583000.0,762.0,67,41,FL,R,SF,122024
139463632,371000.0,697.0,47,34,CA,C,SF,122024
139463633,364000.0,774.0,50,15,WA,R,SF,12025
139463634,100000.0,776.0,34,26,GA,C,SF,122024
139463635,188000.0,694.0,50,46,MO,P,PU,122024
139463636,290000.0,761.0,78,50,TX,P,PU,122024
139463637,465000.0,787.0,90,41,CA,P,SF,122024
139463638,130000.0,714.0,54,42,PA,C,SF,122024
139463639,180000.0,800.0,68,46,FL,P,PU,112024
139463640,239000.0,716.0,48,49,TX,P,PU,122024
139463641,164000.0,729.0,80,46,OH,P,SF,122024
139463642,231000.0,721.0,92,50,WI,P,SF,112024
139463643,657000.0,778.0,74,39,TX,R,PU,122024
139463644,75000.0,742.0,47,26,LA,P,MH,112024
139463645,340000.0,757.0,97,38,MA,P,CO,122024
139463646,323000.0,810.0,65,34,NV,P,PU,122024
139463647,171000.0,712.0,39,21,TN,P,SF,112024
139463648,424000.0,804.0,80,33,NJ,P,SF,112024
139463649,150000.0,791.0,60,28,WI,P,CO,122024
139463650,612000.0,685.0,90,39,FL,P,SF,122024
139463651,354000.0,819.0,80,36,PA,P,PU,122024
139463652,216000.0,777.0,80,26,AZ,P,CO,122024
139463653,120000.0,653.0,43,45,IN,C,SF,12025
139463654,147000.0,767.0,97,35,MI,P,SF,122024
139463655,157000.0,782.0,34,15,NE,P,PU,122024
139463656,426000.0,724.0,91,43,MD,P,PU,112024
139463657,432000.0,753.0,95,49,FL,P,PU,122024
139463658,299000.0,804.0,95,31,MN,P,SF,122024
139463659,295000.0,780.0,86,41,CT,P,CO,112024
139463660,318000.0,696.0,97,39,LA,P,SF,112024
139463661,776000.0,732.0,95,46,CA,P,CO,102024
139463662,536000.0,776.0,80,43,TX,P,PU,122024
139463663,803000.0,763.0,33,26,FL,P,SF,102024
139463664,400000.0,754.0,94,47,MN,P,SF,122024
139463665,380000.0,713.0,64,28,PA,C,SF,122024
139463666,250000.0,681.0,80,46,MI,P,SF,122024
139463667,214000.0,637.0,75,44,VT,P,SF,12025
139463668,325000.0,819.0,47,48,NY,C,SF,122024
139463669,673000.0,717.0,95,49,TX,P,PU,12025
139463670,323000.0,798.0,97,45,NJ,P,SF,122024
139463671,500000.0,793.0,69,42,MT,C,SF,122024
139463672,235000.0,766.0,69,48,TX,P,CO,122024
139463673,263000.0,662.0,70,39,WY,C,SF,12025
139463674,803000.0,768.0,70,30,CA,C,SF,112024
139463675,235000.0,788.0,57,18,KS,R,PU,112024
139463676,443000.0,759.0,80,17,NC,P,PU,122024
139463677,213000.0,742.0,57,41,PA,C,PU,122024
139463678,220000.0,803.0,74,25,TX,P,SF,122024
139463679,367000.0,768.0,80,50,VA,P,PU,112024
139463680,373000.0,796.0,61,44,CA,P,CO,122024
139463681,170000.0,711.0,72,38,TX,C,PU,122024
139463682,600000.0,799.0,87,45,MA,P,SF,12025
139463683,200000.0,811.0,65,33,MI,P,SF,12025
139463684,196000.0,794.0,97,49,OH,P,SF,122024
139463685,178000.0,676.0,60,42,DE,C,SF,122024
139463686,665000.0,778.0,95,26,TX,P,PU,112024
139463687,285000.0,813.0,85,45,TX,P,PU,12025
139463688,251000.0,816.0,74,40,NY,R,SF,122024
139463689,664000.0,696.0,95,25,TX,P,SF,82023
139463690,360000.0,808.0,51,31,NJ,P,SF,122024
139463691,304000.0,758.0,95,49,MO,P,SF,122024
139463692,295000.0,771.0,95,25,PA,P,SF,112024
139463693,140000.0,758.0,34,27,NY,C,SF,122024
139463694,462000.0,758.0,66,21,AZ,R,SF,122024
139463695,165000.0,768.0,38,41,UT,P,SF,112024
139463696,373000.0,773.0,97,41,CA,P,SF,112024
139463697,750000.0,802.0,89,48,GA,P,PU,122024
139463698,388000.0,733.0,67,49,MD,R,SF,12025
139463699,263000.0,797.0,80,36,TX,C,SF,122024
139463700,346000.0,775.0,57,32,TX,R,PU,82023
139463701,237000.0,766.0,95,28,NY,P,SF,122024
139463702,213000.0,782.0,97,40,WI,P,SF,122024
139463703,280000.0,687.0,80,50,MD,P,CO,122024
139463704,115000.0,807.0,28,17,NC,P,SF,12025
139463705,628000.0,705.0,80,27,OR,P,SF,112024
139463706,188000.0,813.0,80,47,MI,P,SF,122024
139463707,536000.0,761.0,80,46,NY,P,SF,122024
139463708,369000.0,749.0,97,32,CO,P,CO,112024
139463709,340000.0,672.0,85,41,MA,P,CO,12025
139463710,256000.0,708.0,80,32,OR,P,CO,12025
139463711,339000.0,687.0,82,38,MS,R,SF,122024
139463712,147000.0,710.0,92,43,SD,P,SF,12025
139463713,428000.0,814.0,80,25,TN,P,PU,122024
139463714,527000.0,782.0,90,32,AZ,P,SF,122024
139463715,364000.0,809.0,97,36,SC,P,PU,112024
139463716,619000.0,760.0,80,43,CA,P,CO,122024
139463717,145000.0,686.0,62,30,TX,P,MH,122024
139463718,715000.0,697.0,69,48,CA,R,CO,122024
139463719,290000.0,714.0,90,41,GA,P,SF,12025
139463720,126000.0,679.0,90,44,WI,P,SF,112024
139463721,135000.0,706.0,33,18,CA,R,SF,122024
139463722,205000.0,812.0,68,30,OH,C,SF,112024
139463723,216000.0,751.0,97,40,OH,P,SF,112024
139463724,224000.0,807.0,80,39,TX,P,SF,122024
139463725,803000.0,798.0,60,48,NC,C,PU,102024
139463726,385000.0,759.0,95,22,NY,P,SF,122024
139463727,134000.0,816.0,40,45,WA,C,SF,122024
139463728,459000.0,792.0,58,43,TX,P,PU,122024
139463729,282000.0,752.0,80,47,WI,P,SF,122024
139463730,294000.0,755.0,95,49,CA,P,SF,122024
139463731,509000.0,812.0,80,19,NV,P,PU,122024
139463732,202000.0,770.0,97,36,GA,P,SF,102024
139463733,185000.0,739.0,54,34,FL,C,SF,122024
139463734,226000.0,768.0,80,49,WA,P,SF,122024
139463735,804000.0,805.0,74,41,NC,R,SF,102024
139463736,225000.0,760.0,42,44,TX,C,SF,102024
139463737,181000.0,791.0,50,22,NC,P,PU,12025
139463738,459000.0,688.0,85,47,TX,P,PU,122024
139463739,576000.0,789.0,90,25,CA,P,CO,122024
139463740,223000.0,,95,43,NY,P,SF,122024
139463741,203000.0,781.0,97,32,NC,P,SF,122024
139463742,300000.0,787.0,80,26,PA,P,SF,122024
139463743,114000.0,737.0,32,39,FL,C,PU,122024
139463744,430000.0,798.0,40,28,NJ,P,SF,12025
139463745,390000.0,806.0,95,40,MI,P,SF,122024
139463746,404000.0,726.0,80,31,TX,C,PU,102024
139463747,200000.0,744.0,66,43,AL,C,SF,122024
139463748,126000.0,665.0,97,24,IL,P,SF,122024
139463749,613000.0,777.0,95,49,UT,P,PU,122024
139463750,352000.0,751.0,80,35,LA,C,SF,12025
139463751,260000.0,730.0,90,47,CA,P,SF,12025
139463752,495000.0,767.0,90,47,TX,P,PU,112024
139463753,408000.0,786.0,77,48,FL,P,SF,122024
139463754,795000.0,770.0,88,49,SD,P,SF,122024
139463755,75000.0,745.0,16,44,MI,C,SF,122024
139463756,405000.0,726.0,90,45,ID,P,PU,122024
139463757,165000.0,651.0,59,39,TX,C,PU,122024
139463758,140000.0,627.0,61,45,PA,P,SF,112024
139463759,720000.0,783.0,90,30,TX,P,SF,12025
139463760,367000.0,758.0,90,49,PA,P,SF,12025
139463761,203000.0,680.0,95,45,PA,P,SF,122024
139463762,190000.0,780.0,95,47,MO,P,PU,122024
139463763,757000.0,754.0,95,39,TX,P,PU,122024
139463764,233000.0,686.0,31,33,UT,C,SF,122024
139463765,115000.0,784.0,40,19,TN,P,SF,122024
139463766,304000.0,692.0,90,43,MN,P,SF,122024
139463767,195000.0,731.0,80,32,TX,P,PU,122024
139463768,581000.0,770.0,80,30,PA,P,SF,122024
139463769,250000.0,747.0,49,34,TX,P,PU,122024
139463770,626000.0,787.0,90,43,GA,P,SF,122024
139463771,459000.0,777.0,80,36,NH,P,SF,112024
139463772,504000.0,740.0,95,39,GA,P,SF,122024
139463773,221000.0,803.0,90,44,MI,P,MH,122024
139463774,275000.0,789.0,80,44,KS,P,SF,12025
139463775,120000.0,779.0,58,35,IN,C,SF,122024
139463776,336000.0,688.0,58,44,WI,R,PU,112024
139463777,100000.0,682.0,95,29,MN,P,SF,112024
139463778,75000.0,799.0,37,17,TX,P,CO,12025
139463779,55000.0,717.0,43,44,TN,C,SF,122024
