loan_id,reporting_period,delinquency_status,current_upb,update_date
139443877,72025,,109000.0,2025-04-01
139450378,82025,,445524.42,2025-04-01
139442816,22026,,751285.15,2025-04-01
139442179,52025,,307000.0,2025-04-01
139440963,32026,,667714.37,2025-04-01
139436764,12026,,719320.83,2025-04-01
139465929,62025,,207000.0,2025-04-01
139456838,122025,,601895.22,2025-04-01
139446424,92025,,181217.31,2025-04-01
139439355,32025,,152000.0,2025-04-01
139465763,82025,,486848.42,2025-04-01
139447809,32025,,637000.0,2025-04-01
139466569,32026,,330559.8,2025-04-01
139453653,52025,,297000.0,2025-04-01
139458499,12025,,340000.0,2025-04-01
139453086,52025,,199000.0,2025-04-01
139437439,122025,,108949.39,2025-04-01
139437337,52025,,127000.0,2025-04-01
139447664,42025,,568000.0,2025-04-01
139462507,52025,,181000.0,2025-04-01
139464082,32026,,162729.97,2025-04-01
139456751,42025,,189000.0,2025-04-01
139436237,22025,,300000.0,2025-04-01
139456204,22026,,714692.37,2025-04-01
139445297,42025,,483000.0,2025-04-01
139447180,12025,,244000.0,2025-04-01
139441369,22025,,72000.0,2025-04-01
139466625,12025,,410000.0,2025-04-01
139457046,12025,,189000.0,2025-04-01
139437334,22026,,334972.13,2025-04-01
139450327,12026,,234504.61,2025-04-01
139455239,22026,,489996.0,2025-04-01
139445888,22026,,107096.33,2025-04-01
139454720,12025,,401000.0,2025-04-01
139458560,52025,,27000.0,2025-04-01
139464594,42025,,158000.0,2025-04-01
139462659,122025,,225983.34,2025-04-01
139458722,42025,,519000.0,2025-04-01
139438435,112025,,0.0,2025-04-01
139467505,52025,,524000.0,2025-04-01
139448174,102025,,127173.77,2025-04-01
139452154,72025,,238432.26,2025-04-01
139459839,32025,,218000.0,2025-04-01
139453637,22026,,274968.69,2025-04-01
139438628,12025,,324000.0,2025-04-01
139453628,112025,,274066.68,2025-04-01
139443119,32026,,291878.42,2025-04-01
139453471,92025,,231988.69,2025-04-01
139460453,12025,,646000.0,2025-04-01
139439576,92025,,153476.26,2025-04-01
139466102,32025,,219000.0,2025-04-01
139460700,122025,,310219.21,2025-04-01
139449902,42025,,606000.0,2025-04-01
139442441,12026,,511470.96,2025-04-01
139463741,92025,,201161.56,2025-04-01
139436509,32025,,183000.0,2025-04-01
139447605,32025,,557000.0,2025-04-01
139446932,112025,,208168.84,2025-04-01
139465677,102025,,168443.07,2025-04-01
139439825,102025,,233592.44,2025-04-01
139457304,52025,,351000.0,2025-04-01
139445005,102025,,34694.72,2025-04-01
139459944,72025,,194000.0,2025-04-01
139450260,22025,,423000.0,2025-04-01
139439837,102025,,311561.83,2025-04-01
139437776,22026,,299062.71,2025-04-01
139464913,92025,,273415.45,2025-04-01
139469813,112025,,222353.13,2025-04-01
139445244,42025,,85000.0,2025-04-01
139469290,22026,,374356.45,2025-04-01
139436324,42025,,183000.0,2025-04-01
139437754,72025,,500000.0,2025-04-01
139443742,102025,,322609.19,2025-04-01
139466343,122025,,132246.73,2025-04-01
139462073,12025,,210000.0,2025-04-01
139458167,42025,,57000.0,2025-04-01
139449491,82025,,268889.31,2025-04-01
139443546,82025,,343487.81,2025-04-01
139467111,32026,,288958.44,2025-04-01
139457214,12026,,261001.91,2025-04-01
139459267,82025,,760316.89,2025-04-01
139458900,42025,,108000.0,2025-04-01
139469659,32026,,72887.52,2025-04-01
139467516,112025,,774977.3,2025-04-01
139448874,82025,,149123.37,2025-04-01
139449433,72025,,220000.0,2025-04-01
139468110,22026,,395090.49,2025-04-01
139438068,72025,,532455.48,2025-04-01
139452769,92025,,136805.4,2025-04-01
139437948,52025,,127000.0,2025-04-01
139467868,112025,,0.0,2025-04-01
139450293,72025,,401000.0,2025-04-01
139447201,62025,,222000.0,2025-04-01
139435960,32026,,779003.29,2025-04-01
139468194,32025,,163000.0,2025-04-01
139461928,82025,,168731.38,2025-04-01
139462738,32025,,310000.0,2025-04-01
139440733,22025,,95000.0,2025-04-01
139450485,112025,,667291.1,2025-04-01
139441591,22026,,310326.44,2025-04-01
139451313,92025,,241353.56,2025-04-01
139453113,42025,,559000.0,2025-04-01
139461060,122025,,341803.73,2025-04-01
139438036,12026,,295495.0,2025-04-01
139464900,12026,,149376.16,2025-04-01
139456641,72025,,75000.0,2025-04-01
139444991,112025,,225405.8,2025-04-01
139449231,72025,,273000.0,2025-04-01
139460723,122025,,302195.84,2025-04-01
139454825,42025,,280000.0,2025-04-01
139461293,102025,,227150.32,2025-04-01
139438779,112025,,415049.41,2025-04-01
139468624,92025,,396989.08,2025-04-01
139442089,102025,,137249.57,2025-04-01
139469786,32026,,572424.43,2025-04-01
139463851,32025,,295000.0,2025-04-01
139435651,82025,,672051.93,2025-04-01
139460230,12026,,138820.71,2025-04-01
139456652,62025,,251000.0,2025-04-01
139457816,42025,,661000.0,2025-04-01
139449805,32026,,153666.87,2025-04-01
139460686,42025,,542000.0,2025-04-01
139455284,92025,,763758.14,2025-04-01
139444497,62025,,300000.0,2025-04-01
139463416,22025,,90000.0,2025-04-01
139455843,12026,,239452.31,2025-04-01
139442140,122025,,508186.54,2025-04-01
139451006,122025,,275072.16,2025-04-01
139439835,12025,,615000.0,2025-04-01
139462495,92025,,563854.38,2025-04-01
139439972,22025,,213000.0,2025-04-01
139436756,122025,,274066.68,2025-04-01
139446265,82025,,727531.13,2025-04-01
139435928,32026,,71275.54,2025-04-01
139448250,102025,,166551.65,2025-04-01
139457734,22025,,799000.0,2025-04-01
139438911,112025,,310046.51,2025-04-01
139449601,22025,,554000.0,2025-04-01
139458085,22025,,465000.0,2025-04-01
139438022,72025,,285000.0,2025-04-01
139460978,12025,,381000.0,2025-04-01
139459463,112025,,190483.89,2025-04-01
139436945,32025,,75000.0,2025-04-01
139464246,42025,,296000.0,2025-04-01
139443015,12025,,380000.0,2025-04-01
139461881,32025,,368000.0,2025-04-01
139461260,22025,,303000.0,2025-04-01
139469851,82025,,618000.0,2025-04-01
139465241,32026,,307620.95,2025-04-01
139462327,112025,,329833.0,2025-04-01
139441277,82025,,263881.96,2025-04-01
139438046,82025,,50000.0,2025-04-01
139469618,72025,,159000.0,2025-04-01
139448419,22025,,215000.0,2025-04-01
139447658,92025,,198360.88,2025-04-01
139436743,102025,,174638.39,2025-04-01
139466359,22026,,580106.51,2025-04-01
139439426,12025,,181000.0,2025-04-01
139467030,32026,,111240.12,2025-04-01
139451276,12026,,767390.27,2025-04-01
139466144,82025,,0.0,2025-04-01
139465720,32026,,402650.43,2025-04-01
139442676,72025,,318227.24,2025-04-01
139461802,32025,,292000.0,2025-04-01
139460063,52025,,139000.0,2025-04-01
139455131,22026,,252728.11,2025-04-01
139451880,42025,,583000.0,2025-04-01
139466480,122025,,360453.59,2025-04-01
139436012,102025,,84104.94,2025-04-01
139470235,82025,,321596.94,2025-04-01
139444467,22025,,53000.0,2025-04-01
139450268,22025,,88000.0,2025-04-01
139443834,102025,,273263.44,2025-04-01
139468177,52025,,100000.0,2025-04-01
139438194,72025,,265000.0,2025-04-01
139445725,42025,,121000.0,2025-04-01
139458145,82025,,268975.89,2025-04-01
139446232,12026,,177865.67,2025-04-01
139450679,92025,,794056.37,2025-04-01
139462130,42025,,278000.0,2025-04-01
139438981,92025,,348157.05,2025-04-01
139462349,92025,,737243.68,2025-04-01
139447992,72025,,60000.0,2025-04-01
139447541,72025,,328024.64,2025-04-01
139456884,22026,,68186.38,2025-04-01
139467063,62025,,798000.0,2025-04-01
139452567,52025,,169000.0,2025-04-01
139444529,62025,,331000.0,2025-04-01
139461773,12025,,570000.0,2025-04-01
139468714,12026,,233791.8,2025-04-01
139469215,62025,,398000.0,2025-04-01
139465268,12025,,75000.0,2025-04-01
139458525,22025,,255000.0,2025-04-01
139464119,122025,,369968.98,2025-04-01
139463859,52025,,542000.0,2025-04-01
139436207,122025,,225956.63,2025-04-01
139459998,102025,,212151.92,2025-04-01
139443289,122025,,163396.74,2025-04-01
139458423,22025,,282000.0,2025-04-01
139456715,12026,,295296.1,2025-04-01
139450035,72025,,69000.0,2025-04-01
139454252,92025,,761493.22,2025-04-01
139441364,12025,,481000.0,2025-04-01
139451728,12025,,76000.0,2025-04-01
139453304,82025,,451580.39,2025-04-01
139467964,12025,,275000.0,2025-04-01
139464983,82025,,588098.99,2025-04-01
139454238,102025,,168389.14,2025-04-01
139461824,52025,,155000.0,2025-04-01
139469026,102025,,547359.69,2025-04-01
139461352,22026,,466269.08,2025-04-01
139465992,92025,,427319.64,2025-04-01
139437648,12026,,476984.63,2025-04-01
139450037,72025,,1038438.27,2025-04-01
139442679,22025,,430000.0,2025-04-01
139457552,52025,,221000.0,2025-04-01
139466247,32026,,184726.73,2025-04-01
139452369,112025,,347636.52,2025-04-01
139469489,112025,,741554.41,2025-04-01
139460157,72025,,496661.7,2025-04-01
139441156,22025,,63000.0,2025-04-01
139463033,32026,,494828.04,2025-04-01
139467774,12025,,136000.0,2025-04-01
139461430,52025,,25000.0,2025-04-01
139456738,122025,,691120.16,2025-04-01
139452464,12025,,255000.0,2025-04-01
139448686,82025,,410538.69,2025-04-01
139465044,112025,,255409.58,2025-04-01
139469457,22025,,257000.0,2025-04-01
139457301,122025,,232285.03,2025-04-01
139459338,42025,,146000.0,2025-04-01
139449423,62025,,100000.0,2025-04-01
139464097,72025,,231000.0,2025-04-01
139443997,112025,,682717.66,2025-04-01
139446344,32026,,413016.08,2025-04-01
139462460,12026,,617935.8,2025-04-01
139436372,122025,,326250.52,2025-04-01
139463024,12025,,475000.0,2025-04-01
139450551,62025,,225000.0,2025-04-01
139444062,122025,,689318.06,2025-04-01
139466379,32026,,422874.89,2025-04-01
139462409,72025,,196000.0,2025-04-01
139440153,42025,,382000.0,2025-04-01
139463820,32026,,372133.64,2025-04-01
139460769,122025,,433410.93,2025-04-01
139465940,62025,,112000.0,2025-04-01
139450232,22025,,654000.0,2025-04-01
139458035,72025,,251000.0,2025-04-01
139469791,82025,,381000.0,2025-04-01
139458582,122025,,283845.71,2025-04-01
139458200,42025,,494000.0,2025-04-01
139437277,12025,,100000.0,2025-04-01
139458006,52025,,147000.0,2025-04-01
139465460,42025,,547000.0,2025-04-01
139447377,22026,,376355.64,2025-04-01
139457955,102025,,434739.98,2025-04-01
139439908,112025,,148546.58,2025-04-01
139445191,62025,,265000.0,2025-04-01
139460472,82025,,224014.45,2025-04-01
139437389,122025,,347269.62,2025-04-01
139438756,32025,,391000.0,2025-04-01
139462985,112025,,49187.91,2025-04-01
139436966,52025,,203000.0,2025-04-01
139456183,62025,,196212.29,2025-04-01
139450761,92025,,129312.28,2025-04-01
139452588,112025,,381080.57,2025-04-01
139441121,32026,,167102.51,2025-04-01
139445494,22026,,163066.59,2025-04-01
139438219,102025,,145039.62,2025-04-01
139439192,62025,,0.0,2025-04-01
139460977,62025,,535000.0,2025-04-01
139458012,102025,,383482.52,2025-04-01
139466059,122025,,196036.58,2025-04-01
139437950,12025,,190000.0,2025-04-01
139464015,102025,,287862.6,2025-04-01
139444492,82025,,184204.82,2025-04-01
139467976,12026,,755088.69,2025-04-01
139443305,52025,,262000.0,2025-04-01
139435724,42025,,250000.0,2025-04-01
139457760,52025,,276000.0,2025-04-01
139454081,82025,,858945.01,2025-04-01
139450382,42025,,197000.0,2025-04-01
139468040,82025,,776643.32,2025-04-01
139445620,32025,,532000.0,2025-04-01
139459418,22025,,339000.0,2025-04-01
139469042,22026,,376810.4,2025-04-01
139459903,62025,,342000.0,2025-04-01
139450441,22026,,291408.97,2025-04-01
139460029,12026,,192672.43,2025-04-01
139438033,12025,,691000.0,2025-04-01
139441966,42025,,165000.0,2025-04-01
139461127,22025,,81000.0,2025-04-01
139456979,22026,,178800.7,2025-04-01
139438812,32025,,119000.0,2025-04-01
139468726,12026,,176255.01,2025-04-01
139454476,62025,,419000.0,2025-04-01
139455433,12026,,320107.62,2025-04-01
139436666,22025,,254000.0,2025-04-01
139440655,52025,,160000.0,2025-04-01
139454373,62025,,597000.0,2025-04-01
139463492,22026,,60746.41,2025-04-01
139452197,12025,,548000.0,2025-04-01
139438742,82025,,146000.0,2025-04-01
139449516,82025,,219245.16,2025-04-01
139439395,122025,,242353.8,2025-04-01
139449193,42025,,502000.0,2025-04-01
139464459,52025,,230000.0,2025-04-01
139464186,62025,,99000.0,2025-04-01
139453153,12025,,356000.0,2025-04-01
139462719,42025,,482000.0,2025-04-01
139451192,122025,,486466.59,2025-04-01
139455506,22026,,166897.12,2025-04-01
139438138,122025,,619108.65,2025-04-01
139454843,12026,,350790.71,2025-04-01
139443698,62025,,221000.0,2025-04-01
139450846,102025,,832758.26,2025-04-01
139457348,12025,,210000.0,2025-04-01
139456338,22026,,87688.39,2025-04-01
139457923,42025,,405000.0,2025-04-01
139458594,112025,,133739.62,2025-04-01
139466038,92025,,649120.63,2025-04-01
139464680,42025,,214000.0,2025-04-01
139452896,12025,,291000.0,2025-04-01
139436129,32025,,257000.0,2025-04-01
139436847,22026,,113764.17,2025-04-01
139465645,112025,,199315.03,2025-04-01
139470213,42025,,160000.0,2025-04-01
139454928,62025,,453000.0,2025-04-01
139438922,32026,,210316.16,2025-04-01
139463338,62025,,188000.0,2025-04-01
139461212,92025,,476781.09,2025-04-01
139459303,22026,,290676.19,2025-04-01
139469252,12025,,225000.0,2025-04-01
139445633,122025,,178035.33,2025-04-01
139444868,102025,,404396.94,2025-04-01
139446555,122025,,534125.77,2025-04-01
139440378,102025,,795286.82,2025-04-01
139448514,32026,,39611.02,2025-04-01
139441545,62025,,314000.0,2025-04-01
139441531,102025,,133947.79,2025-04-01
139460606,12026,,300475.08,2025-04-01
139440261,62025,,169000.0,2025-04-01
139462771,22025,,258000.0,2025-04-01
139445584,92025,,270619.52,2025-04-01
139459549,52025,,605000.0,2025-04-01
139460749,12026,,440200.36,2025-04-01
139440260,112025,,234476.48,2025-04-01
139439569,72025,,291000.0,2025-04-01
139445931,32026,,173240.32,2025-04-01
139453317,32026,,685032.47,2025-04-01
139454803,12026,,71300.99,2025-04-01
139454384,72025,,447000.0,2025-04-01
139459658,42025,,408000.0,2025-04-01
139466502,32026,,204152.16,2025-04-01
139469467,102025,,56627.66,2025-04-01
139460994,22025,,499000.0,2025-04-01
139457927,32025,,60000.0,2025-04-01
139439957,112025,,170742.64,2025-04-01
139466465,102025,,137851.83,2025-04-01
139461705,112025,,40957.6,2025-04-01
139435963,62025,,517000.0,2025-04-01
139437331,112025,,551682.77,2025-04-01
139452115,62025,,69000.0,2025-04-01
139456817,72025,,143000.0,2025-04-01
139440662,32025,,654000.0,2025-04-01
139440594,92025,,339560.48,2025-04-01
139446854,32025,,623000.0,2025-04-01
139459170,62025,,343000.0,2025-04-01
139444577,12026,,387593.81,2025-04-01
139457391,22025,,224000.0,2025-04-01
139456889,82025,,143000.0,2025-04-01
139444939,102025,,95809.72,2025-04-01
139435628,72025,,485146.97,2025-04-01
139437076,12025,,671000.0,2025-04-01
139438890,112025,,174157.28,2025-04-01
139439194,52025,,119000.0,2025-04-01
139439463,62025,,491000.0,2025-04-01
139437938,82025,,351842.31,2025-04-01
139464954,32026,,150992.67,2025-04-01
139444786,82025,,249919.99,2025-04-01
139448365,22025,,500000.0,2025-04-01
139470026,82025,,604442.8,2025-04-01
139458760,32025,,200000.0,2025-04-01
139470130,32026,,217176.29,2025-04-01
139437896,102025,,136048.69,2025-04-01
139468735,32025,,359000.0,2025-04-01
139451798,72025,,185000.0,2025-04-01
139459611,42025,,189000.0,2025-04-01
139437965,22026,,262738.26,2025-04-01
139451681,12025,,423000.0,2025-04-01
139445290,72025,,287002.41,2025-04-01
139455589,62025,,195000.0,2025-04-01
139437894,62025,,304000.0,2025-04-01
139451051,22025,,100000.0,2025-04-01
139459654,12025,,238000.0,2025-04-01
139446659,122025,,226669.24,2025-04-01
139445603,122025,,213691.7,2025-04-01
139451048,52025,,258000.0,2025-04-01
139464619,12026,,336001.52,2025-04-01
139450163,32025,,299000.0,2025-04-01
139455362,22026,,287791.5,2025-04-01
139468269,82025,,325000.0,2025-04-01
139460613,32026,,182846.5,2025-04-01
139466756,42025,,364000.0,2025-04-01
139441153,42025,,299000.0,2025-04-01
139466174,112025,,202431.63,2025-04-01
139456385,122025,,569124.73,2025-04-01
139461685,42025,,274000.0,2025-04-01
139438771,72025,,175986.34,2025-04-01
139459010,42025,,332000.0,2025-04-01
139439097,92025,,472673.93,2025-04-01
139457754,62025,,415000.0,2025-04-01
139438295,112025,,61526.64,2025-04-01
139461965,22025,,807000.0,2025-04-01
139468331,92025,,407029.0,2025-04-01
139438950,12026,,175815.98,2025-04-01
139437236,122025,,452063.75,2025-04-01
139456310,12026,,251594.64,2025-04-01
139454192,12026,,0.0,2025-04-01
139455935,12025,,450000.0,2025-04-01
139460534,22025,,599000.0,2025-04-01
139462437,102025,,148920.54,2025-04-01
139449582,52025,,175000.0,2025-04-01
139440726,92025,,94299.83,2025-04-01
139470014,62025,,283000.0,2025-04-01
139466029,82025,,608922.75,2025-04-01
139457915,52025,,145000.0,2025-04-01
139456234,22025,,141000.0,2025-04-01
139449503,12025,,323000.0,2025-04-01
139461238,82025,,77410.85,2025-04-01
139459334,52025,,309000.0,2025-04-01
139453412,52025,,189000.0,2025-04-01
139455975,102025,,714821.07,2025-04-01
139459794,72025,,461000.0,2025-04-01
139440396,122025,,339568.69,2025-04-01
139438676,22026,,318687.41,2025-04-01
139439482,72025,,281840.51,2025-04-01
139444993,12025,,369000.0,2025-04-01
139465523,112025,,221299.4,2025-04-01
139436781,32026,,202420.22,2025-04-01
139447081,82025,,159210.89,2025-04-01
139453715,42025,,392000.0,2025-04-01
139451576,42025,,386000.0,2025-04-01
139468760,32025,,655000.0,2025-04-01
139438685,32026,,234418.87,2025-04-01
139463298,72025,,134000.0,2025-04-01
139460141,22026,,553807.44,2025-04-01
139463355,32025,,190000.0,2025-04-01
139470060,92025,,248021.0,2025-04-01
139465595,32026,,120630.17,2025-04-01
139450785,112025,,256734.85,2025-04-01
139461253,122025,,422847.2,2025-04-01
139436999,52025,,667000.0,2025-04-01
139461703,32025,,163000.0,2025-04-01
139461223,32026,,80476.76,2025-04-01
139459986,32025,,303000.0,2025-04-01
139464934,82025,,198995.89,2025-04-01
139447260,92025,,229448.48,2025-04-01
139447200,32025,,140000.0,2025-04-01
139453826,12026,,354147.39,2025-04-01
139437122,92025,,322546.6,2025-04-01
139468422,22026,,227678.8,2025-04-01
139469000,12026,,517014.28,2025-04-01
139465623,22026,,167203.32,2025-04-01
139452091,122025,,169779.56,2025-04-01
139438936,22026,,176749.14,2025-04-01
139468179,102025,,355250.17,2025-04-01
139438020,12025,,372000.0,2025-04-01
139444139,42025,,184000.0,2025-04-01
139464144,92025,,223653.85,2025-04-01
139436712,72025,,316913.8,2025-04-01
139462290,32026,,553628.91,2025-04-01
139449823,72025,,139000.0,2025-04-01
139445762,12026,,246964.55,2025-04-01
139457603,72025,,225000.0,2025-04-01
139448573,72025,,151000.0,2025-04-01
139468812,32026,,32937.46,2025-04-01
139460447,52025,,224000.0,2025-04-01
139449903,32026,,206179.55,2025-04-01
139451541,12025,,277000.0,2025-04-01
139444164,22025,,394000.0,2025-04-01
139443515,42025,,75000.0,2025-04-01
139459431,12026,,184628.46,2025-04-01
139467999,22025,,399000.0,2025-04-01
139467934,12026,,135555.73,2025-04-01
139452621,112025,,202489.11,2025-04-01
139440036,32025,,534000.0,2025-04-01
139453908,32026,,98011.15,2025-04-01
139456201,32025,,729000.0,2025-04-01
139436410,32026,,543541.88,2025-04-01
139451658,62025,,313816.87,2025-04-01
139449990,12025,,423000.0,2025-04-01
139445136,92025,,79575.7,2025-04-01
139453237,102025,,168586.47,2025-04-01
139441977,102025,,185158.96,2025-04-01
139448816,102025,,404569.16,2025-04-01
139457527,112025,,107135.8,2025-04-01
139452306,32026,,261592.76,2025-04-01
139459218,102025,,420759.6,2025-04-01
139465419,62025,,60000.0,2025-04-01
139458316,12025,,140000.0,2025-04-01
139444203,12026,,608999.22,2025-04-01
139452842,92025,,49741.78,2025-04-01
139438763,122025,,0.0,2025-04-01
139443288,12026,,200903.65,2025-04-01
139457683,32025,,440000.0,2025-04-01
139462683,12025,,228000.0,2025-04-01
139461053,122025,,148865.44,2025-04-01
139442832,72025,,274000.0,2025-04-01
139438869,32026,,400000.0,2025-04-01
139446370,12025,,450000.0,2025-04-01
139436286,112025,,799435.88,2025-04-01
139445585,42025,,56000.0,2025-04-01
139469525,102025,,148692.0,2025-04-01
139464356,82025,,515947.51,2025-04-01
139467745,92025,,169769.47,2025-04-01
139469243,22025,,295000.0,2025-04-01
139463896,22025,,298000.0,2025-04-01
139442553,92025,,513541.44,2025-04-01
139458059,52025,,269000.0,2025-04-01
139468660,42025,,755000.0,2025-04-01
139443604,72025,,425000.0,2025-04-01
139464481,62025,,463000.0,2025-04-01
139464338,62025,,257000.0,2025-04-01
139437077,52025,,447000.0,2025-04-01
139450133,32025,,598000.0,2025-04-01
139459185,62025,,223000.0,2025-04-01
139449551,82025,,795299.34,2025-04-01
139437654,12026,,375157.8,2025-04-01
139438669,72025,,429000.0,2025-04-01
139447952,32026,,270446.35,2025-04-01
139447163,22026,,141593.64,2025-04-01
139468262,42025,,199000.0,2025-04-01
139444057,102025,,333076.75,2025-04-01
139467369,112025,,322740.51,2025-04-01
139438398,62025,,169000.0,2025-04-01
139467101,122025,,160304.98,2025-04-01
139458506,112025,,92172.98,2025-04-01
139445916,62025,,299000.0,2025-04-01
139463478,92025,,241685.29,2025-04-01
139465255,22026,,591059.51,2025-04-01
139464471,112025,,104048.52,2025-04-01
139441012,32026,,287721.86,2025-04-01
139440432,22026,,151298.81,2025-04-01
139438523,12025,,299000.0,2025-04-01
139450641,32025,,419000.0,2025-04-01
139439531,32025,,100000.0,2025-04-01
139445554,12026,,0.0,2025-04-01
139464807,112025,,798848.14,2025-04-01
139454367,22026,,183201.44,2025-04-01
139465229,82025,,197055.47,2025-04-01
139448050,112025,,405339.59,2025-04-01
139459637,22025,,764000.0,2025-04-01
139440628,22026,,311124.55,2025-04-01
139436190,42025,,240000.0,2025-04-01
139443703,32026,,670685.33,2025-04-01
139459579,82025,,318146.61,2025-04-01
139445511,42025,,268000.0,2025-04-01
139465211,92025,,713801.59,2025-04-01
139461749,92025,,635509.76,2025-04-01
139468088,32025,,246000.0,2025-04-01
139469002,42025,,240000.0,2025-04-01
139467729,92025,,622778.37,2025-04-01
139447722,32025,,176000.0,2025-04-01
139462530,62025,,369000.0,2025-04-01
139444502,32026,,533348.84,2025-04-01
139442687,92025,,242306.83,2025-04-01
139447833,92025,,261651.32,2025-04-01
139447905,42025,,1144000.0,2025-04-01
139460401,12025,,247000.0,2025-04-01
139439390,12025,,361000.0,2025-04-01
139455181,72025,,381000.0,2025-04-01
139451141,72025,,768000.0,2025-04-01
139437079,122025,,726747.38,2025-04-01
139440652,12026,,259377.45,2025-04-01
139440243,122025,,247398.59,2025-04-01
139444156,72025,,359000.0,2025-04-01
139454431,72025,,223000.0,2025-04-01
139443764,82025,,109221.82,2025-04-01
139435721,32025,,267000.0,2025-04-01
139466268,32025,,469000.0,2025-04-01
139439276,52025,,350000.0,2025-04-01
139436396,42025,,489000.0,2025-04-01
139469219,12026,,252409.19,2025-04-01
139460537,22025,,764000.0,2025-04-01
139460131,32026,,586646.72,2025-04-01
139444412,22025,,279000.0,2025-04-01
139454238,42025,,169000.0,2025-04-01
139461262,22025,,516000.0,2025-04-01
139465847,112025,,446525.09,2025-04-01
139464032,82025,,786414.24,2025-04-01
139462852,32025,,594000.0,2025-04-01
139446908,22025,,646000.0,2025-04-01
139449068,112025,,316028.14,2025-04-01
139456701,32025,,409000.0,2025-04-01
139469121,62025,,418000.0,2025-04-01
139447363,72025,,222377.71,2025-04-01
139470106,52025,,519000.0,2025-04-01
139436369,32026,,183741.58,2025-04-01
139457321,32026,,492363.5,2025-04-01
139459607,122025,,498725.62,2025-04-01
139447936,32026,,178152.23,2025-04-01
139450619,22025,,175000.0,2025-04-01
139464984,102025,,535489.38,2025-04-01
139443429,62025,,395000.0,2025-04-01
139450160,92025,,340052.48,2025-04-01
139440051,22026,,214414.71,2025-04-01
139449474,42025,,0.0,2025-04-01
139467062,52025,,145000.0,2025-04-01
139462307,42025,,316000.0,2025-04-01
139467292,122025,,444031.88,2025-04-01
139469487,52025,,673000.0,2025-04-01
139463243,22025,,414000.0,2025-04-01
139444972,62025,,412000.0,2025-04-01
139438335,52025,,383000.0,2025-04-01
139451802,52025,,53000.0,2025-04-01
139444098,52025,,218000.0,2025-04-01
139440793,42025,,146000.0,2025-04-01
139449606,52025,,262000.0,2025-04-01
139447647,112025,,142728.24,2025-04-01
139446375,12025,,252000.0,2025-04-01
139435795,82025,,256263.84,2025-04-01
139457622,112025,,170193.06,2025-04-01
139448020,12025,,334000.0,2025-04-01
139466864,82025,,54620.0,2025-04-01
139462442,62025,,76000.0,2025-04-01
139460454,12026,,712153.16,2025-04-01
139444561,72025,,509000.0,2025-04-01
139446203,72025,,360000.0,2025-04-01
139448927,122025,,404119.66,2025-04-01
139466927,122025,,229874.24,2025-04-01
139448423,102025,,0.0,2025-04-01
139463001,22026,,0.0,2025-04-01
139445495,22026,,266289.35,2025-04-01
139443521,32026,,158137.82,2025-04-01
139449943,32025,,327000.0,2025-04-01
139457837,42025,,799000.0,2025-04-01
139451785,52025,,295000.0,2025-04-01
139444761,122025,,202109.37,2025-04-01
139465430,12025,,195000.0,2025-04-01
139462237,82025,,227842.23,2025-04-01
139440721,92025,,272654.02,2025-04-01
139438063,42025,,626000.0,2025-04-01
139451625,42025,,233000.0,2025-04-01
139437226,12025,,179000.0,2025-04-01
139460641,32025,,213000.0,2025-04-01
139459243,72025,,154000.0,2025-04-01
139465007,112025,,364823.44,2025-04-01
139462201,92025,,214290.17,2025-04-01
139450274,92025,,443790.35,2025-04-01
139445575,32026,,395774.07,2025-04-01
139450632,32026,,366074.73,2025-04-01
139443051,12025,,370000.0,2025-04-01
139445971,92025,,183265.18,2025-04-01
139467008,42025,,249000.0,2025-04-01
139445935,32025,,654000.0,2025-04-01
139440747,22026,,114814.56,2025-04-01
139468852,22025,,252000.0,2025-04-01
139458691,12025,,427000.0,2025-04-01
139447158,22026,,197628.55,2025-04-01
139442078,12026,,335661.84,2025-04-01
139440534,52025,,223000.0,2025-04-01
139468408,92025,,403890.84,2025-04-01
139439167,52025,,183000.0,2025-04-01
139466824,72025,,392000.0,2025-04-01
139454278,82025,,239579.53,2025-04-01
139444951,32026,,197885.35,2025-04-01
139458330,92025,,337271.54,2025-04-01
139442471,72025,,198035.73,2025-04-01
139466586,22025,,175000.0,2025-04-01
139443825,112025,,0.0,2025-04-01
139451641,72025,,481000.0,2025-04-01
139440207,32025,,155000.0,2025-04-01
139436230,12025,,1034000.0,2025-04-01
139463871,22025,,359000.0,2025-04-01
139452666,92025,,366695.7,2025-04-01
139456045,52025,,795000.0,2025-04-01
139451127,72025,,337178.83,2025-04-01
139447311,112025,,464708.77,2025-04-01
139437819,12025,,90000.0,2025-04-01
139455852,82025,,208743.6,2025-04-01
139464719,102025,,504945.94,2025-04-01
139437917,102025,,308183.07,2025-04-01
139452736,52025,,199000.0,2025-04-01
139439936,72025,,502000.0,2025-04-01
139451113,12026,,756850.67,2025-04-01
139449469,102025,,580090.57,2025-04-01
139462693,42025,,761000.0,2025-04-01
139463448,72025,,90000.0,2025-04-01
139462186,12025,,278000.0,2025-04-01
139440129,102025,,277321.23,2025-04-01
139446584,102025,,970039.92,2025-04-01
139469831,22025,,154000.0,2025-04-01
139437527,12026,,173541.27,2025-04-01
139449439,12026,,260011.15,2025-04-01
139444195,82025,,246051.98,2025-04-01
139436651,102025,,97600.28,2025-04-01
139445521,22026,,306214.92,2025-04-01
139451924,32026,,789231.89,2025-04-01
